 3
 0 10 20
        JDAY  MM  DD      TEMP    SALT JDAY=0 FOR JAN 01
    286.0000  10  13     27.98     33.90     29.80     34.00     29.70     34.10
    287.0000  10  14     27.91     33.80     29.80     33.90     29.70     34.00
    288.0000  10  15     27.55     35.10     27.20     35.20     27.10     35.30
    289.0000  10  16     27.21     35.10     27.10     35.20     27.00     35.30
    290.0000  10  17     26.86     35.10     26.90     35.20     26.80     35.30
    291.0000  10  18     26.90     35.10     26.80     35.20     26.70     35.30
    292.0000  10  19     27.62     35.10     26.60     35.20     26.50     35.30
    293.0000  10  20     29.59     35.00     26.50     35.10     26.40     35.20
    294.0000  10  21     29.42     35.00     26.30     35.10     26.20     35.20
    295.0000  10  22     29.70     35.00     26.10     35.10     26.00     35.20
    296.0000  10  23     27.49     35.00     26.00     35.10     25.90     35.20
    297.0000  10  24     26.82     35.00     25.80     35.10     25.70     35.20
    298.0000  10  25     26.01     35.00     25.60     35.10     25.50     35.20
    299.0000  10  26     25.52     34.90     25.50     35.00     25.40     35.10
    300.0000  10  27     25.21     34.90     25.30     35.00     25.20     35.10
    301.0000  10  28     24.93     34.90     25.20     35.00     25.10     35.10
    302.0000  10  29     24.34     34.90     25.00     35.00     24.90     35.10
    303.0000  10  30     23.96     34.90     24.80     35.00     24.70     35.10
    304.0000  10  31     23.86     34.90     24.70     35.00     24.60     35.10
    305.0000  11  01     24.06     34.80     24.50     34.90     24.40     35.00
    306.0000  11  02     24.18     34.80     24.40     34.90     24.30     35.00
    307.0000  11  03     24.22     34.80     24.20     34.90     24.10     35.00
    308.0000  11  04     24.26     34.80     24.00     34.90     23.90     35.00
    309.0000  11  05     24.02     34.80     23.90     34.90     23.80     35.00
    310.0000  11  06     23.81     34.80     23.70     34.90     23.60     35.00
    311.0000  11  07     23.69     34.70     23.60     34.80     23.50     34.90
    312.0000  11  08     23.60     34.70     23.40     34.80     23.30     34.90
    313.0000  11  09     23.50     34.70     23.20     34.80     23.10     34.90
    314.0000  11  10     23.27     34.70     23.10     34.80     23.00     34.90
    315.0000  11  11     23.18     34.70     22.90     34.80     22.80     34.90
    316.0000  11  12     23.11     34.70     22.70     34.80     22.60     34.90
    317.0000  11  13     23.30     34.60     22.60     34.70     22.50     34.80
    318.0000  11  14     23.37     34.60     22.40     34.70     22.30     34.80
    319.0000  11  15     23.57     34.60     22.30     34.70     22.20     34.80
    320.0000  11  16     23.33     34.60     22.10     34.70     22.00     34.80
    321.0000  11  17     22.80     34.60     22.00     34.70     21.90     34.80
    322.0000  11  18     22.41     34.60     21.90     34.70     21.80     34.80
    323.0000  11  19     22.07     34.60     21.80     34.70     21.70     34.80
    324.0000  11  20     21.83     34.60     21.70     34.70     21.60     34.80
    325.0000  11  21     21.77     34.60     21.60     34.70     21.50     34.80
    326.0000  11  22     21.22     34.60     21.50     34.70     21.40     34.80
    327.0000  11  23     20.83     34.60     21.40     34.70     21.30     34.80
    328.0000  11  24     20.77     34.60     21.30     34.70     21.20     34.80
    329.0000  11  25     20.95     34.60     21.20     34.70     21.10     34.80
    330.0000  11  26     21.05     34.60     21.10     34.70     21.00     34.80
    331.0000  11  27     21.15     34.60     21.00     34.70     20.90     34.80
    332.0000  11  28     21.37     34.60     20.90     34.70     20.80     34.80
    333.0000  11  29     21.57     34.60     20.80     34.70     20.70     34.80
    334.0000  11  30     21.84     34.60     20.70     34.70     20.60     34.80
    335.0000  12  01     21.75     34.60     20.60     34.80     20.50     34.80
    336.0000  12  02     21.76     34.70     20.50     34.80     20.40     34.90
    337.0000  12  03     21.70     34.70     20.40     34.80     20.30     34.90
    338.0000  12  04     21.55     34.70     20.30     34.80     20.20     34.90
    339.0000  12  05     21.28     34.70     20.20     34.80     20.10     34.90
    340.0000  12  06     21.20     34.70     20.10     34.80     20.00     34.90
    341.0000  12  07     21.08     34.70     20.00     34.80     19.90     34.90
    342.0000  12  08     20.88     34.70     19.90     34.80     19.80     34.90
    343.0000  12  09     20.81     34.70     19.80     34.80     19.70     34.90
    344.0000  12  10     20.88     34.70     19.70     34.80     19.60     34.90
    345.0000  12  11     20.88     34.70     19.60     34.80     19.50     34.90
    346.0000  12  12     20.80     34.70     19.50     34.80     19.40     34.90
    347.0000  12  13     20.64     34.70     19.40     34.80     19.30     34.90
    348.0000  12  14     20.48     34.70     19.30     34.80     19.20     34.90
    349.0000  12  15     20.31     34.70     19.20     34.80     19.10     34.90
    350.0000  12  16     20.12     34.70     19.10     34.80     19.00     34.90
    351.0000  12  17     19.76     34.70     19.10     34.80     19.00     34.90
    352.0000  12  18     19.60     34.70     19.20     34.80     19.10     34.90
    353.0000  12  19     19.76     34.70     19.20     34.80     19.10     34.90
    354.0000  12  20     19.57     34.70     19.20     34.80     19.10     34.90
    355.0000  12  21     19.49     34.70     19.30     34.80     19.20     34.90
    356.0000  12  22     19.31     34.70     19.30     34.80     19.20     34.90
    357.0000  12  23     19.22     34.70     19.30     34.80     19.20     34.90
    358.0000  12  24     19.28     34.70     19.40     34.80     19.30     34.90
    359.0000  12  25     19.47     34.70     19.40     34.80     19.30     34.90
    360.0000  12  26     19.43     34.70     19.40     34.80     19.30     34.90
    361.0000  12  27     19.33     34.70     19.50     34.80     19.40     34.90
    362.0000  12  28     19.40     34.70     19.50     34.80     19.40     34.90
    363.0000  12  29     19.66     34.70     19.50     34.80     19.40     34.90
    364.0000  12  30     19.89     34.70     19.60     34.80     19.50     34.90
    365.0000  12  31     20.25     34.70     19.60     34.80     19.50     34.90
